page_date,location,start_time,end_time,title,event_link,summary,image_url
20250430,"Well-being Lab (Room 104), Wellness & Meaning-...",7,8 p.m.,Paws to Relax: Weekly Pet Therapy Program,https://events.cmu.edu/event/13015-paws-to-relax-weekly-pet-therapy-program,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,856,845/330_Capture.rev.1736271347.PNG"
20250430,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250430,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250430,,,,National Arab American Heritage Month,https://events.cmu.edu/event/12523-national-arab-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/287_UCM-HM24_Arab_American_Heritage_web-1200x1200.rev.1731418919.jpg"
20250430,,,,Reading Day,https://events.cmu.edu/event/12371-reading-day,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250430,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250501,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13630-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250501,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250501,,,,Beltane,https://events.cmu.edu/event/12514-beltane,,
20250501,,,,Final Examinations,https://events.cmu.edu/event/12928-final-examinations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250501,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250501,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250501,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250501,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250502,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13631-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250502,"Well-Being Lab, Highmark Center for Health, Wellne...",4,5 p.m.,Snackified and Cozy Study Jams!,https://events.cmu.edu/event/13463-snackified-and-cozy-study-jams,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1920,1280/460_pexels-almapapi-2396108.rev.1738594344.jpg"
20250502,Virtual via Zoom,4,5:15 p.m.,Black Women’s Support Group (Graduate Students),https://events.cmu.edu/event/13302-black-womens-support-group-graduate-students,"A supportive, virtual space for students who identify as Black women, facilitated by Black female therapists.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250502,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250502,,,,Final Examinations,https://events.cmu.edu/event/12928-final-examinations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250502,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250502,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250502,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250502,,,,Ridván,https://events.cmu.edu/event/12512-ridvan,,
20250503,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250503,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250503,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250503,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250503,,,,Reading Days,https://events.cmu.edu/event/12929-reading-days,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250504,"Well-being Lab (Room 104), Wellness & Meaning-...",8:30,11 a.m.,Heartfulness Weekly Meditation,https://events.cmu.edu/event/13000-heartfulness-weekly-meditation,,"https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,1545,1544/335_Heartfulness_Meditation.pdf.rev.1736275781.png"
20250504,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250504,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250504,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250504,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250504,,,,Reading Days,https://events.cmu.edu/event/12929-reading-days,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250505,"Hunt Institute for Botanical Documentation, Hunt L...",9 a.m.,5 p.m.,Uncommon Perfection: Illustrations by Derek Norman,https://events.cmu.edu/event/13632-uncommon-perfection-illustrations-by-derek-norman,"In celebration of the recent acquisition of over 200 artworks by Derek Norman, this exhibition highlights work created over the last three decades and reflects his lifelong interest in the beauty of nature.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,28,400,428/498_hibd-norman-bluebells.rev.1740000919.jpg"
20250505,,6:30,7:30 p.m.,Ph.D. Student Support Group,https://events.cmu.edu/event/13213-phd-student-support-group,"The PhD Support Group offers space to confidentially discuss the stressors and challenges of navigating relationships with advisors and peers, academic milestones, academic hazing, low motivation, struggles with self-confidence, and efforts to lead a more balanced life.","https://events.cmu.edu/live/image/gid/6/width/200/height/200/crop/1/src_region/0,0,600,600/407_CaPS_Calendar_Ombre.rev.1736801401.png"
20250505,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250505,,,,Final Examinations,https://events.cmu.edu/event/12367-final-examinations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250505,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250505,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250505,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
